placement,team_name,country_code,score
116,les bassemitos,FR,192262.26
117,The barn,FR,192245.16
118,Silence of the Lambdas,IT,192239.29
119,Peaky Minors,HK,192211.66
120,Tundra-wawa,AU,192201.99
121,ras,US,192180.6
122,Any Golfers,US,192176.54
123,Starkl7,US,192157.21
124,thehailmary,IN,192114.79
125,GOLowVol,GB,192113.23
126,USYD_No_1,AU,192089.71
127,Jinya,FR,191987.04
128,Kebab house,HK,191944.79
129,Team Jimmy,US,191920.6
130,MikeyTeam,CN,191897.79
131,pink fluffy dumplings,AU,191862.35
131,bonk,AU,191862.35
132,Pabs,DE,191820.41
133,Lagrange Multiplier,GB,191817.91
134,RT Gamma,GB,191798.82
135,Degen Traders,SG,191793.85
136,bugless,US,191726.54
137,Draguax,AU,191696.99
138,Serenissima Syndicate,IT,191693.79
139,crackedexplosion,AU,191686.35
139,Market Manipulators,AU,191686.35
140,Farming in Space,HK,191652.88
141,Praxis Prodigies,CA,191651.16
142,Too_Sigma,IN,191620.8
143,Vegasteroids,FR,191611.85
144,Starmie,US,191600.79
145,ahhhhhhhhhhhhh,AU,191597.35
146,roorkeepelago,IN,191586.51
147,DECIDED,IN,191535.05
148,chatswood rsl enjoyers,AU,191524.16
149,Red Devils,US,191461.26
150,Dark Forest Hunter,US,191460.66
151,Helicopter Holding,NL,191441.1
152,Alpha Adventurers,GB,191438.16
153,J4offsuit,AT,191362.79
154,Patrick David,NZ,191338.1
155,Joomo,KR,191322.54
156,SNUCLS,KR,191312.04
157,Zolu,US,191286.16
158,Yale Penguin,US,191269.79
159,Crusoim,US,191259.04
160,Yellow Alpha,ES,191250.29
161,Cyg X-1,CH,191236.32
162,Satisfactory,IN,191109.79
163,the_alphamakers,CN,191075.04
164,Crispy Carp Capital,VN,191044.79
165,Blindsight,GB,191022.54
166,Gurren Lagann,NL,191007.99
167,Outsiderss,GB,191002.92
168,SatoruGojo,CA,190997.69
169,OuterTrojan,GB,190922.54
170,Escape Velocity,IN,190921.35
171,Sophisticated Sigmas,US,190901.66
172,Arthur y el resto,CL,190891.19
173,GoBears,US,190861.26
174,Athena123,AU,190835.79
175,Interplanetary Invasion,AU,190792.79
176,Prosperous Team,IN,190783.04
177,PLVS VLTRA,ES,190758.1
178,Zaremar,SE,190747.27
179,SufferingFromProsperity,IN,190719.33
180,Kerbonauts,CH,190716.69
181,404 Team Not Found,IN,190700.51
182,Jared,US,190694.54
183,Birans disciples,SK,190650.14
184,Plain N Spicy,NL,190572.57
185,StimulatedPlatypuses,US,190568.04
186,trader6767,IN,190551.26
187,MFAMSMC River Trading 2,US,190534.35
188,Vienndiagram,AT,190483.54
189,TheDunningKrugerEffect,GB,190482.26
190,Curly Hair Gang,GB,190467.63
191,Dynamic survival,AU,190436.1
192,_idk,AU,190435.1
192,Neptunium9301,AU,190435.1
192,Panda Two,AU,190435.1
192,Athena12345,AU,190435.1
192,Np93,AU,190435.1
193,Siuuuuu,IN,190390.69
194,I love Claude,US,190385.04
195,low cortisol traders,GB,190345.41
196,Unhedged but Optimistic,NL,190343.54
197,W_W,AT,190326.54
198,Seattle Spread Hawks,AU,190285.44
199,Eulers_Tour,IN,190244.26
200,all_in_on_black_n_gold,US,190226.41
201,DataBreakers,FR,190191.51
202,ColumbiaU Traders,US,190174.04
203,polite_monkey,IN,190124.93
204,Buy_low_sell_high,IN,190117.79
205,IndependentQuant,NL,190092.35
206,Solo Yolo Bolo,DE,190091.91
207,Sheep of Wall Street,US,190081.1
208,pecel lele,AU,190072.54
209,DeepSpaceDelta,DE,190061.79
210,John Prosperity,US,190048.05
211,HKUSTSomethingSomething,HK,189997.82
212,Boiler_Quant,US,189982.73
213,Sigmoid,AU,189957.23
214,Robert Defares,CN,189957.19
215,Arbland,NL,189909.29
216,Vanguard,US,189895.1
217,Parallax 01,US,189887.72
218,Mach7,US,189813.88
219,GremlinInc,IN,189779.24
220,IOI,US,189768.1
221,animalfarm,US,189741.85
222,Adwait,US,189738.88
223,SBF,GB,189735.26
224,PuliyadiBetko,IN,189734.46
225,Goaterhouse,GB,189723.26
226,TinkleTown,AU,189716.57
227,Gradient Descent,US,189712.29
228,FAHHH,IN,189709.48
229,DARTY,US,189673.19
230,ObjectNotFound,US,189658.54
231,ARC,US,189650.73
232,Darth Trader,CH,189637.54
233,Alistair,GB,189618.79
234,Chambers St Research,US,189615.79
235,BlackSwans,AU,189615.46
236,UW quants,PL,189601.4
237,Bermuda Traders,IN,189597.66
238,FMI_brat,BG,189592.23
239,AXin,CN,189580.51
240,Neil Trading,US,189575.54
241,Fergus,CA,189564.79
242,ELMAMUTDEU,BD,189551.91
243,Bermuda Traders ReForge,IN,189542.54
244,Pretentious,IN,189519.54
245,foodio,US,189517.26
246,Three Sigma Skibidi,KZ,189515.69
247,Jjjjj,AF,189515.32
247,tt3,IE,189515.32
248,boysplayedwell,IN,189494.01
249,placeholder name,GB,189439.6
250,delta_one,IN,189430.79
251,hanan,KR,189380.54
252,Intara-Day Trading,AU,189335.18
253,Antigravity,IN,189333.85
254,EFN,AU,189309.98
255,Suetta Technologies,ES,189305.79
256,Grossman Zhou,US,189278.74
257,Orbital Edge,AU,189210.79
258,Prop,GB,189200.4
259,collegetowncapital,US,189194.79
260,Trenkovo Trading,HR,189156.16
261,TheLast1Q,IN,189148.01
262,hissss,IN,189083.69
263,Evil Corp,NL,189082.79
264,sauce du chef,FR,189079.44
265,the-flash-boys,GB,189076.85
266,St Gallen River Trading,CH,189075.91
267,Real_Loafers,IN,189048.32
268,Live Long and Prosper,US,188999.98
269,NoFrequency,CA,188975.79
270,all in high card,AU,188968.16
271,Berk8,US,188945.91
272,Running Out of Theta,GB,188944.16
273,Martingale,IN,188942.54
274,BitBites,CH,188937.79
275,BaggerLab,KR,188897.6
276,SuperVerse,GB,188892.54
277,Precision Traders,IN,188892.51
278,High Friction Toes,PL,188889.44
279,ExitLiquidity,NL,188881.48
280,Wo_de_dao_dun,US,188834.24
281,OnlyMe,US,188814.54
282,Ascend Alpha,IN,188781.51
283,GeniusY,CN,188777.32
284,InQuantsWeTrust,US,188769.54
285,Camelot_007,GB,188756.79
286,Wave,US,188756.52
287,beachedas,AU,188753.54
288,4sigma,DE,188736.79
289,Arywqn,US,188720.79
290,Jobless101,IN,188718.79
291,Margin of Terror,US,188715.07
292,SPL,US,188707.79
293,Cox-Zucker machine,NL,188702.54
294,teamuw,CA,188700.91
295,Lollipop Trading,ES,188693.66
296,Dumbledore Army,IN,188689.88
297,SlimeBallerz,CA,188683.85
298,RHS,GB,188682.16
299,Quant Ninja,US,188681.54
300,caringbah quant traders,AU,188659.26
301,Good study - Day up,DE,188635.74
302,Capybara LLC,SG,188628.54
303,CU soon,KR,188621.79
304,Pommesdeterre,US,188620.54
305,issues xor skill,GB,188617.88
306,Fattails,US,188616.76
307,No Money No Problems,IN,188611.35
308,MarginCallers,AU,188605.29
309,piggassyinshamrock,US,188601.26
310,Patu Securities,IT,188600.04
311,AkshatLightning,CA,188581.79
312,Unhinged Owl,IN,188579.79
313,Local MT Permutation,IN,188579.26
314,Cucumber,GB,188576.98
315,Pondu Warriors,IN,188570.93
316,kaching,CA,188566.54
317,Spaceonometrics,NL,188564.04
318,THE CHINDIAN,GB,188551.1
319,HighNumbers,IN,188545.55
320,Bluechip Billikens,US,188529.98
321,Y-FoRM,KR,188518.79
322,Piggypiginablanket,US,188516.16
323,SALAMANCAS,IN,188513.54
324,MaxingTheCharacterLimit,CH,188508.48
325,Five Guys,US,188495.16
326,Trad3,GB,188490.55
327,machau facche,IN,188487.73
328,Homiefans,US,188485.16
329,Kleptocrat,NL,188478.26
330,rice munchers,US,188477.29
331,Supermartingales,FI,188476.98
332,aimpartnersuiuc,US,188475.54
333,GMI,US,188459.01
334,Greek Gods,IN,188432.01
335,nahhh,GB,188420.1
336,8 Brazillian Bytes,US,188419.23
337,We need to pick one tho,GB,188412.54
338,Pine Street,US,188407.46
339,Lakergang FC,US,188350.79
340,BogleSupremacist,US,188348.98
341,Under Construction,IN,188342.74
342,Let Me Solo IMC,IN,188342.63
343,--,GB,188326.54
344,Gargantua,IN,188309.54
345,Cedi Arbitrage,US,188304.54
346,Last Dance,US,188268.98
347,Nash Equilibrium,IN,188268.26
348,NMSL,NL,188240.79
349,Bojja-B,US,188235.21
350,GettingSwoleAtDaCrib,US,188233.79
351,AlphaFunders,GB,188232.79
352,Hugo Hanson,GB,188228.79
353,inception,US,188217.54
354,ALDC,AU,188193.48
355,CMU MSCF Team 1,US,188175.6
356,Cosmic minds,US,188174.98
357,PYRATES,ES,188158.26
358,Black Bucks,IN,188158.04
359,Michigan Edge,US,188155.54
360,prosperous,IN,188154.26
361,Baptlarafale,FR,188153.22
362,BigRedRegression,US,188134.41
363,Arbitragers,IN,188130.79
364,Skill_issue,IN,188124.79
365,Farrers,ES,188109.79
366,Jacks HIGH,IN,188095.63
367,Arcadia,IT,188093.33
368,Teamx_7,IN,188083.07
369,Claremont Quant Fund,US,188081.38
370,Arsenal,GB,188058.54
371,the bum squad,AU,188057.99
372,wowzers,AU,188037.91
373,Quan t Hold Us,IT,188036.6
374,cade and em,US,188028.01
375,larp larp sahuuur,US,188021.66
376,rare,US,188015.88
377,The Casuals,GB,188014.91
378,Prosperous Ppls,IN,188005.26
379,tapisar,US,188000.91
380,Pocket Queens,US,187996.38
381,volmaxxing,US,187992.38
382,three ngmis,US,187991.26
383,ALPHA3,CA,187991.16
384,Perihelion,NL,187989.85
385,VHP Capital,DE,187985.16
386,0dte-theta-decay,US,187969.51
387,Yumpy,US,187959.44
388,Pilani Research Capital,IN,187947.1
389,BLSY,AU,187944.6
390,QuantBro,ES,187933.79
391,Experienced traders,US,187930.49
392,Gambling Addicts,IN,187924.66
393,leeoseerraW,ES,187916.79
393,GPB_Provisional,ES,187916.79
394,Solo Bolo,US,187915.79
395,Cali Cat,US,187914.54
396,Cornball Capital,SO,187906.19
397,sojao bachhon,IN,187895.79
398,Hapjeshoek,NL,187890.94
399,Alpha Singularity,GB,187888.91
400,yc_thirteen,US,187871.32
401,sm1le,IN,187845.79
402,2000ge3000,CN,187843.46
403,Cool Cucumbers,AU,187841.24
404,Zero EV,GB,187824.01
405,Curatorium of Secrets,IN,187797.16
406,Mystery Shack LLC,US,187794.6
407,galactic_random_walk,US,187782.88
408,Sopex,IN,187770.38
409,Markov Gold Chains,DE,187746.54
410,Curd Rice,IN,187745.82
411,Peter Hall Warriors,AU,187730.54
412,ExBks,CH,187729.69
413,Illyrian budalla,DE,187702.29
414,lesBass,FR,187700.41
415,Panini Maker,FR,187698.88
416,EgglesCake,IN,187694.54
417,Alpha__,IN,187692.52
418,VASS,US,187692.08
419,Prosperity4,US,187684.79
420,Taiwan Number 1,US,187675.91
421,Cybernetic,NL,187666.04
422,RQR,AU,187648.1
423,Xogenous,FR,187644.98
424,Chewbacca,GB,187633.94
425,ProsperyTea,CH,187630.91
426,Pompom,NL,187623.35
427,Navet,US,187593.48
428,Harry,GB,187593.19
429,jaytau,IN,187570.54
430,Discovery 91,IT,187567.41
431,buy_higher_sell_high,IN,187543.51
432,I am Maximus,FR,187541.26
433,ORA,GB,187540.38
434,Four West,GB,187535.01
435,UC Davis Ice Hockey,US,187525.01
436,Margin Call Alpha,AU,187524.63
437,Gangnam Style,US,187523.98
438,Martingale Magic,US,187516.77
439,Claudius,US,187514.04
440,Pina Koala,HK,187507.79
441,Motor City Money,US,187500.9
442,Utopia,FR,187483.74
443,G00n Securities,US,187481.54
444,mop,GB,187478.51
445,Deep Dutch,NL,187467.79
446,Cosmic Arbitragers,NL,187461.54
446,Chrome,US,187461.54
447,CacheMeIfYouCan,GB,187461.32
448,Jawas,FR,187452.35
449,SEBI,IN,187446.35
450,DragonArbitrage,US,187433.54
451,Prometheus,NL,187432.54
452,Reaching For The Stars,US,187431.68
453,Apex Traders,IN,187413.54
454,Golden Model,CH,187403.73
455,Game Theorists,IN,187395.68
456,ExMachina,NL,187383.94
457,Camel,IN,187380.26
458,Bos_Indica,IN,187376.33
459,NullProfit,FR,187373.94
460,Lololol,US,187372.6
461,OMI,GB,187351.48
462,RsR,IN,187348.69
463,BioNexus,IN,187331.69
464,StyrianKFU Quants,AT,187330.54
465,BagHolders,NZ,187330.29
466,claypotrice,CA,187322.63
467,QuantFire,FR,187316.54
468,Chunc,US,187313.79
469,Gamblr,IN,187306.63
470,Peeli Matthi 555,IN,187296.01
471,C-offe-plus_plus,PL,187291.79
472,THU,TW,187286.35
473,Path of Progress,HK,187283.79
474,QuarterKelly,HK,187277.79
475,Pr0sperous,IN,187273.04
476,NutFlush,US,187269.54
477,The mice,GB,187264.63
478,Penguin,US,187260.54
479,Bocconi DS,IT,187252.01
480,_insider_trading,US,187251.79
481,PnL maker,FR,187246.41
482,tropicalflavour,GB,187231.85
483,Dhurandhars,IN,187229.88
484,Overfit,US,187227.98
485,NovaSpirit,US,187222.01
486,roadtochamp,US,187214.42
487,Alpha Architects,IN,187213.94
488,Last_Stand,IN,187206.94
489,imaginedraggin,HK,187200.26
490,SeashellMaxxing,US,187195.66
491,Swift Traders,US,187195.41
492,Marss Potato,IN,187186.44
493,StarStarStar,CN,187182.99
494,T-O-M,GB,187182.82
495,default team name,US,187182.79
496,-_-        -_-,IL,187174.04
497,The Silenceer,IT,187172.48
497,Singolare,IT,187172.48
498,The Strawberry Koalas,US,187168.79
499,Hailmary004,US,187161.54
500,Via Negativa,AU,187158.18
501,Here4TheVibes,US,187155.26
502,T1,US,187151.66
503,AlgoLads,SK,187132.57
504,wyw,CA,187130.79
505,Photon Trading Group,US,187127.79
506,ChillTrading,PL,187124.29
507,BUENO TRADERS,AE,187114.23
508,Sun,AU,187107.79
509,ZeroAlpha,NL,187107.54
510,TheBigLevy,IT,187103.46
511,Tubercule,US,187101.54
512,bt_scenes,IN,187088.54
513,Berlin Overfits,DE,187087.16
514,DMVs Finest,US,187077.1
515,Red Kings,HK,187074.35
516,NJATT,IN,187073.13
517,Atlas Trading,CA,187057.85
518,Early Investor,NL,187056.85
519,EPFL Quant,CH,187046.54
520,Negative Split,US,187040.23
521,human intelligence,CH,187039.48
522,Yangtze River Trading,US,187039.07
523,Anyways,GB,187038.54
524,RMK Partners,US,187034.1
525,TradingMonkey,US,187032.82
526,Interstellar,GB,187032.01
527,Thriller,BE,187030.79
528,kevin,US,187029.38
529,sn1per,AU,187027.51
530,VolumeShifters,NL,187020.94
531,Alvin Digital,BG,187012.98
532,Shove with junk,AU,187009.85
533,HEC,FR,187001.94
534,The Bystanders,US,186996.54
535,6ix7evenSuited,US,186988.57
536,DaBaBanii,NL,186985.41
537,Crunch Rock,US,186976.57
538,EliteHackers,IN,186973.63
539,Pietramelara,IT,186966.79
540,nooner,IN,186965.19
541,SAQ,GB,186963.13
542,TheVCs,RO,186960.32
543,WeLikeMoney,IN,186949.54
544,staraps,CH,186939.57
545,Polytraders,FR,186939.54
546,Pierpoint CPS Desk,AU,186939.29
547,Areach,US,186935.4
548,Hanseatic League,DE,186932.79
549,Lyon,FR,186930.54
550,Cor Caroli,DE,186927.41
551,Tuberosum,US,186924.54
552,Peak_Traders,IN,186917.41
553,HP_Sauce,GB,186915.94
554,TFTG,AU,186915.63
555,Erimonometre,GB,186911.54
556,nEvermind,GB,186910.98
557,123gogogo,US,186905.85
558,TIC Team 2,NL,186905.16
559,Spice Traders,AU,186905.01
560,Band4Band,CH,186903.79
561,FELIS,CA,186902.44
562,AndromedaAlpha,US,186894.01
562,Straight Flush,US,186894.01
563,Shanibal,GB,186883.13
564,Cookies and Cream,DE,186872.01
564,NAC,CH,186872.01
565,team_nyanracingcat,RU,186868.29
566,Sith,IN,186864.1
567,Qi E,US,186862.08
568,Common Investments,GB,186843.04
569,Bum Coders,JP,186841.26
570,Lehman Brothers Interns,DE,186825.48
571,Best of the rest,IN,186822.54
572,Four Rings,US,186818.54
573,LB Traders,IN,186815.79
574,idk the name,CA,186797.04
575,Esentai River Trading,HK,186789.98
576,THE CRAIG,US,186786.54
577,Cartel Business School,US,186784.52
578,Harsh Raj,IN,186782.73
579,pennyfisher,IN,186782.01
580,The Matrix Martians,GB,186780.41
581,Zuwu,AQ,186775.26
582,bsp,BG,186766.54
583,OU traders,IN,186764.01
583,wolfie,IN,186764.01
583,The Sharpe Squad,FR,186764.01
583,Quant Finance at UTokyo,JP,186764.01
584,Space Pandas,US,186763.01
585,Goobers,GB,186755.32
586,kab aaoge mere akhilesh,IN,186749.74
587,asamprosperity,US,186749.19
588,PnP,AU,186744.79
589,SnackOverflow,IN,186738.4
590,orz,US,186737.66
591,FunkyGOD Labs,US,186736.77
592,rat_hunters,US,186736.41
593,Bhai,DE,186730.74
594,alphamaxxing,AU,186728.63
595,WETERR,US,186722.01
596,Uncle Pennybags,AU,186721.85
597,goldmeteor,IN,186717.01
598,ComplexBiomass,IN,186716.99
599,Flow State Traders,US,186711.51
600,______,CY,186709.54
601,Gooberz,US,186708.85
602,AK0521,IN,186707.41
603,AAAApex,US,186707.04
604,Pete,US,186706.88
605,AlphaaX,IN,186701.32
606,FlyingRedBird,HK,186699.01
607,avrrop,IN,186698.1
608,Kirkified,US,186690.79
609,No stop-loss required,DE,186683.54
610,Les Deregleurs,FR,186681.54
611,Variance of Varna,NL,186679.63
612,Money Money Money,FR,186671.54
613,Stonefeller,TR,186666.01
614,Coastal Elitists,US,186661.79
615,BuyHigh SellLow,US,186655.79
616,starrynights,AU,186652.54
617,DYY,US,186651.6
618,XIREC ToTheMoon,DE,186642.18
619,Clef Capital,IT,186641.48
620,Ctrl C Ctrl Win,IN,186639.01
621,TAMU ASF Quant,US,186638.6
622,aion,DE,186629.57
623,PANDORA,IN,186618.07
623,SecsyBoi,IN,186618.07
624,huzzzzzzzzzzzzzzzzzzzzz,AU,186616.49
625,Darth Traders,SG,186613.26
626,Zlorp,NL,186613.01
627,FTSOC,QA,186612.88
628,ASW,US,186610.54
629,buy peak sell trough,US,186609.85
630,We re going Anti-Gareth,GB,186607.23
631,Patate Douce,US,186606.54
632,gradient exploders,JP,186605.79
633,AXE,US,186605.48
634,Korrigan Quant,FR,186601.01
635,IMPS,GB,186587.88
636,Buy High Sell Lower,DE,186582.74
637,Hail_mary26,IN,186581.01
638,GFund,US,186579.01
639,adverse selectors,SG,186577.73
640,patatedouce,US,186575.41
641,Valse Stream,GB,186567.46
642,Magic Mountain,GB,186562.54
643,Elan,IN,186553.16
644,Sieve0,BR,186549.01
645,BRCH_LUIS,IT,186544.66
646,Heheheha,FR,186538.85
647,What am I doing,CA,186534.68
648,sorse,IN,186534.26
649,Lorien,US,186531.18
650,FinCur,FR,186527.35
651,Internship Please,AU,186521.79
652,pogi,IN,186521.6
653,MudvilleTrading,US,186519.54
654,SpaceMeetsCode,IN,186515.05
655,AD,IN,186513.85
656,jane123testing,IN,186513.01
656,Sannin,IN,186513.01
657,Wololo,US,186508.44
658,LSE Traders,GB,186499.79
659,g34,KZ,186482.01
660,Bayesian Ballistics,US,186481.94
661,Name,GB,186481.1
662,Team Declan,US,186479.07
663,Rhino Capital,GB,186476.79
664,exploring,IN,186476.01
665,Rocketeers,GB,186473.94
666,natural logarithm,AU,186473.85
667,Banana farm,US,186471.26
668,WolverineQuants,US,186459.01
669,purpledice,US,186458.79
670,enokela,NG,186457.23
671,welcometonotts,GB,186457.01
672,Chinchilla Burritos,CA,186456.98
673,Penn A,US,186455.04
674,Jerrys,US,186454.77
675,Chandrasekhara,CH,186445.01
676,DESIGHEE,IN,186444.99
677,Hoosiers,US,186438.44
678,hsueyboo,US,186435.91
679,argmins,FR,186432.54
680,_314,IT,186432.46
681,Just some penguins,IN,186430.85
682,SR,GB,186419.13
683,Mugiwara,IN,186413.66
684,Solo Julien,AU,186411.32
685,Aurora,IN,186410.26
686,KTH Moon Travellers,SE,186407.55
687,Black Pearl,US,186404.6
688,GammaDelta,US,186397.01
689,ASU FratLeaders,IT,186390.19
690,The Reaver,IN,186388.66
691,Truth,US,186385.41
692,Alfonso Alpha,GB,186376.54
693,team awesome,AU,186375.54
694,Wolf der Bahnhofstrasse,CH,186356.79
695,360swj,US,186354.04
696,PrOZperity,AU,186348.25
697,ClaudeCode,CH,186342.99
698,Elon Musk,US,186339.44
699,runwayalpha,FR,186336.41
700,Sugar and plum,IN,186323.88
701,Junk Trading,CN,186323.34
702,CARBONEX,IN,186316.54
703,Stochastic Bulls,IT,186314.54
704,BazaarBull,US,186314.23
705,IITRPR_Traders,IN,186313.26
706,skunkworks,AQ,186294.54
707,agora,AU,186291.98
708,The Prophet,IN,186291.66
709,Speed Traders,GB,186287.07
709,iamanai,AF,186287.07
710,Delta Forge,SG,186286.44
711,UWQuant,PL,186282.63
712,_L_,IN,186278.04
713,mrkt wizards,CA,186276.65
714,Order of the Phoenix,US,186267.19
715,Backtest Baddies,US,186259.88
716,patatino,IT,186251.79
717,BigHorns,US,186250.44
718,The Kernel Trick,US,186248.54
719,Beta Than You,IN,186245.19
720,Gashoks Bocconi,IT,186241.85
721,VALRiS,CH,186239.54
722,One man army,IN,186237.3
723,Team HAM,IN,186237.16
724,Starbound Trading,IN,186232.98
725,tickle monster,US,186227.7
726,Nova Capital,US,186227.13
727,The Rothschilds,IN,186210.85
728,Trading Goats,US,186201.26
729,123Team,FR,186198.07
730,JustBeginners,IN,186196.66
731,prosperidad,ES,186191.82
732,Patanii,NL,186188.49
733,Qubital Trading,GB,186183.63
734,FMS,SG,186179.52
734,LeJiBalls,US,186179.52
735,Wannabe Traders,IN,186178.79
736,Just One More Tick,US,186175.68
736,404_Alpha Not Found,US,186175.68
737,Galactic Vibe Traders,CA,186172.79
738,Trade Empire,US,186165.54
739,Swag Out,US,186160.01
740,HilbertApostles,FR,186159.41
741,Credit_Debit,SG,186143.85
742,Overfitters,IN,186140.26
743,HappyFishies,AU,186130.1
743,HappyFishies2,AU,186130.1
743,HappyFishies3,AU,186130.1
744,ShakeWeightAlpha,US,186129.04
745,Oooga Booga,US,186128.85
746,JumboQuants,US,186115.74
747,Edi Dream Team,GB,186110.04
748,SigmaTraders,NL,186105.91
749,All-In-River-Bluff,GB,186094.94
750,Quantitative Edge,US,186090.68
751,workingtitle,GB,186082.85
752,Cookouts,US,186044.54
753,Paw Patrol,US,186041.21
754,Wolf of Bath Street,GB,186038.79
755,Wffl Warriors,US,186036.79
756,Quant Larpers,NO,186035.79
757,meow_meow,IN,186025.98
758,3 Bits 1 Volt,GB,186019.19
759,Hormuz,SZ,186018.32
760,Da Boys,US,186002.52
761,The MOGGERS,AU,185988.18
762,UM Space Ducks,NL,185984.16
763,Pacific,IN,185982.73
764,IWD,DE,185980.01
765,ITALIAN HUSTLERS,IT,185954.74
766,crazycomputingpower,US,185935.94
767,Top,BG,185935.16
768,Pirates Fishing Net,IN,185932.15
769,LLMer,HK,185903.44
770,Heels,US,185880.01
771,Neptune,US,185877.79
772,Quantpulse,IN,185867.54
773,deets,US,185865.91
774,MSFT Capital,GB,185850.54
775,1DK,US,185831.1
776,3gold1blue,CA,185826.1
777,Alphanaut Coders,IN,185823.29
778,3 Sigmas,GB,185822.8
779,backtest bandits,AU,185815.79
780,hvngl,DE,185804.51
781,MR114,HK,185795.32
782,delta trading,US,185791.29
783,Trademaxxers,TR,185787.16
784,PropserityCo,GB,185786.99
785,y5nnik,DE,185782.52
786,Noch Nicht Bankrott,CH,185776.24
787,Quanter,IN,185769.54
788,CHOAM,CN,185762.16
789,Satoru,US,185759.91
790,Maverick Capital,IN,185759.54
791,Seine River Trading,FR,185745.54
792,Venera,US,185744.1
793,Taki,SE,185737.99
794,McChicken Capital,US,185725.32
795,Three Stooges,AU,185724.16
796,LITTLE BOY,IN,185722.54
797,NickTheRight,NZ,185719.98
798,Inefficient Markets,US,185718.69
799,Traders of the Lost Ark,IE,185713.38
800,Aura Farmers,IN,185709.98
801,RugPullers,US,185698.4
