placement,team_name,country_code,score
309,devotio,IT,483625.35
310,whhnbh,US,483525.61
311,Delphi,IN,483439.03
312,MudvilleTrading,US,483429.55
313,AI Club Aachen,DE,483332.26
314,Last Dance,US,483279.46
315,To The Moon-ey,BO,483267.54
316,caringbah quant traders,AU,483172.09
317,Voyager 3,DE,483091.89
318,Fibonacci,IN,483027.71
319,Utopia,FR,483020.88
320,USS Enterprise,HK,482901.65
321,Pumitas Ra Ra,MX,482833
322,TradingMonkey,US,482826.52
323,PeopleOfBoraros,HU,482809.1
324,Super Guandan King,US,482733.57
325,Spacetime,IN,482684.65
326,MIKUMIKUBEAM,US,482630.96
327,Temporal Asteroid,US,482564.27
328,Edge Against Machine,AU,482470.39
329,delta_one,IN,482466.98
330,Interplanetary Invasion,AU,482454.95
331,I M Caffeinated,IN,482380.99
332,Derivative Equity Inves,US,482379.86
333,B_Xman,US,482274.54
334,Jain Street,US,482209.05
335,ProsperyTea,CH,482197.12
336,CornellTech,US,482187.97
337,HotInvest,US,481977.59
338,The Bullets,US,481948.12
339,Seven Deuce 010,NL,481938.02
340,Point of no Return,IN,481912.61
341,Liewn,US,481905.23
342,CJ Capital,US,481879.34
343,cosmic_trader,IT,481855.26
344,We need to pick one tho,GB,481836.7
345,rjt,US,481771.05
346,Jjjjj,AF,481717.73
347,Just One More Tick,US,481553.72
348,space_newbies,IN,481439.87
349,Let Me Solo IMC,IN,481435.78
350,Gradient Descent,US,481431.67
351,ROBOTDREAMS,CN,481399.03
352,Goobers,GB,481322.59
353,myf,US,481320.89
354,Asymmetry Engine,DE,481316.94
355,VaJo,CH,481308.2
356,Whirlpool,IN,481290.61
357,NULL,IN,481183.75
358,HalfnHalf,AU,481180.09
359,Root2irrational,AU,481143.87
360,placeholder name,GB,481138.57
361,_L_,IN,481123.01
362,Mission MOMO,US,481100.81
363,HighNumbers,IN,481061.53
364,broke like joc,AU,481041.05
365,Penn State Quants,US,480900.43
366,Lyon,FR,480803.07
367,Risk-Seeking Investor,US,480680.2
368,SIGMA_X,FR,480625.76
369,Palante,BE,480563.78
370,Solo Bolo,US,480512.82
371,Harsh Raj,IN,480345.69
372,Skill_issue,IN,480321
373,Order of the Phoenix,US,480310.18
374,TBN,US,480296.9
375,DGT capital,BE,480295.52
376,Delta Hedgehogs,AU,480240.14
377,72 Sigma,US,480231.28
378,EFN,AU,480202.13
379,Trad3,GB,480184.1
380,Numba Go Up Technology,NL,480147.61
381,Rogue,US,480088.54
382,Salt,IN,479978.82
383,ChipiChipi ChapaChapa,IN,479953.66
384,CrimsonTide,US,479912.01
385,BazarFlippers,IN,479886.89
386,kekOS,DE,479865.23
387,Lasso,NL,479825.96
388,AXin,CN,479739.07
389,Sigma Capital,GB,479680.37
390,Peeli Matthi 555,IN,479671.66
391,Outer Ridge Capital,GB,479662.41
392,Taara,IN,479607.76
393,Bluebook,IN,479373.47
394,Greed Capital,IN,479352.1
395,derMeisterallerKlassen,CH,479318.37
396,btrandom,IN,479298.68
397,Vertex,KR,479275.35
398,LoneAstronaut,HR,479115.66
399,Pionono PnL,ES,479090.13
400,ComplexAdaptiveCapital,SE,479027.7
401,Orgalorg Capital,AU,478956.82
402,Boiled Eggs,IN,478956.04
403,Space_Conquistadors,US,478931.04
404,SeashellsInSpace,AU,478846.73
405,Pretentious,IN,478826.2
406,Chunky Churros,AU,478808.25
407,KingTatum,US,478806.8
408,sm1le,IN,478703.45
409,BKC_StratX,IN,478699.58
410,Rome In One Day,DE,478668.36
411,casablanca,IN,478621.42
412,STEMan Stanley,HK,478614.94
413,Minghui Li TT10,CN,478562.2
414,Hive Frequency,US,478525.66
415,Alex Team,GB,478508.48
416,FMI_brat,BG,478471.29
417,HiddenLabel,TR,478421.94
418,Naser Alsayegh,BH,478419.34
419,ColourfulCandles,IN,478334.55
420,buy_higher_sell_high,IN,478256.03
421,les bassemitos,FR,478213.26
422,Alphalikeberkeley,US,478204.02
423,aunix47,IN,478172.97
424,Almaty Lake Capital,HK,478151.09
425,RsR,IN,478047.3
426,Imperium,FR,478031.51
427,W_W,AT,477995.46
428,Bid ask sur ta baguette,FR,477948.68
429,3squirrels,US,477875.78
430,Panda Two,AU,477861.72
430,Athena12345,AU,477861.72
431,Last but not Least,DE,477818.01
432,Spice Traders,AU,477769.38
433,UABT,CA,477662.02
434,WLOG Winners,GB,477551.41
435,Frankfurt Atzen,DE,477491.41
436,Quant Sun,IN,477471.58
437,Taiwan Number 1,US,477427.36
438,ShrimpTrading,PL,477316.02
439,Best Team,US,477311.5
440,EPFL Quant,CH,477223.2
441,JRR,US,477153.53
442,Anon Tokyo,CN,477131.72
443,Cabbage Green,US,477127.57
444,Wolves of Hauz Khas,IN,477075.2
445,Bogo Sort Enjoyers,DE,476950.47
446,Heheheha,FR,476873.52
447,Alpha void,IN,476784.01
448,Quantitative Baguettes,US,476571.2
449,PYRATES,ES,476525.06
450,073,NL,476415.21
451,p-Hack Tuah,NL,476381.95
452,Gargantua,IN,476340.68
453,Clef Capital,IT,476326.42
454,HireMePLSSSSSSSSSSSSSSS,SG,476293.32
455,lebonbon,US,476291.58
456,Pacific,IN,476278.78
457,AftaMarmots,PL,476193.76
458,52 Sigma,MX,476143.28
459,Xogenous,FR,476007.23
460,Huat Brothers,SG,475970.44
461,Bermuda Traders,IN,475925.9
462,tens,IN,475890.28
463,JumpedUpCapital,IE,475694.16
464,Deterministic Descent,CH,475688.53
465,Warwick Duo Yessir,GB,475650.34
466,alphaholics,AT,475629.78
467,Liquidity Takers,AU,475610.69
468,The MATHia,GB,475587.75
469,BabluDiloBor,IN,475567.12
470,Not last place,IE,475550.47
471,FAHHH,IN,475424.65
472,Margin Callerz,IN,475255.64
473,Zaremar,SE,475213.99
474,SIngularity,TW,475173.23
475,Noch Nicht Bankrott,CH,475169.45
476,Zlorp,NL,475168.31
477,ax0080,TW,475160.69
478,Its me,IN,475063.17
479,KCQuant,US,475034.17
480,Lumen,IN,474998.06
481,IST Quant,PT,474957.83
482,maryland_uiuc,US,474925.9
483,Fig Tree Capital,AU,474745.47
484,tax fraud,IN,474616.95
485,ate that up,GB,474602.29
486,Cantaberity,GB,474556.01
487,Claviculars,IT,474551.02
488,Dragonslayer,VN,474485.07
489,Team Up,GB,474454.89
490,Yale Penguin,US,474349.72
491,CeTRL,IT,474293.45
492,CARBONEX,IN,474199.14
493,Camelot_007,GB,474085.3
494,yueqianlongma,US,474005.3
495,staraps,CH,473972.81
496,AlphaMaxxers,SE,473963.96
497,LebronJames,IN,473942.55
498,BrannerFC,US,473867.77
499,Im living my life,GB,473853.42
500,the-flash-boys,GB,473838.47
501,Bridge789,RO,473818.13
502,Silence of the Lambdas,IT,473789.57
503,Trenkovo Trading,HR,473756.34
504,BoomBoom,GB,473625.34
505,exploring,IN,473619.59
506,Bos_Indica,IN,473574.3
507,No Money No Problems,IN,473552.15
508,ZeroAlpha,NL,473533.59
509,TryBest,CN,473506.59
510,Scheme Theory,US,473476.12
511,Four West,GB,473443.31
512,SpaceLiz,US,473438.28
513,asdfgqwerty,SG,473375.84
514,Lighthouse1,IN,473350.21
515,the bum squad,AU,473221.73
516,raur,CA,473174.81
517,Berkeley x Stanford,US,473110.72
518,Tonantzintla,IN,472936.78
519,LB Traders,IN,472915.17
520,Probably Overfitting,HK,472816.54
521,TradeWiz7,IN,472802.64
522,Space Invaders,CA,472745.86
523,Bingo Bongo,US,472717.7
524,Jukdo,KR,472680.17
525,Pilani Research Capital,IN,472541.51
526,ASU FratLeaders,IT,472456.95
527,UV,GB,472446.52
528,BLANC,IN,472428.94
529,Eigenvalue,GB,472354.6
530,FELIS,CA,472316.82
531,Path of Progress,HK,472309.87
532,Blame the Exchange,US,472220.84
533,AlphaaX,IN,472186.54
534,A and O,US,472150.23
535,SuperVerse,GB,471953.78
536,Bluechip Billikens,US,471898.12
537,Pina Koala,HK,471897
538,Golden Model,CH,471820.47
539,Le_Kontinent,FR,471563.7
540,Trading Goats,US,471522.53
541,Suetta Technologies,ES,471501.71
542,Red Cup,US,471466.04
543,Penny Jeeters,CA,471426.67
544,The War Room,US,471375.52
545,IMC Prosperity UQ,AU,471324.07
546,Jinya,FR,471311.12
547,We Like Sheep,US,471231.1
548,redmond,US,471223.71
549,CP Alpha,AU,471095.91
550,Lehman Brothers Interns,DE,470964.72
551,Diddlers,GB,470960.24
552,Algoholics,CH,470888.14
553,Fenicja Algotraders,PL,470882.93
554,TU Drittversuch,DE,470789.98
555,Claudius,US,470789.84
556,NovaSpirit,US,470723.15
557,TradeOrLose,IN,470571.91
558,Schrodingers Alpha,US,470546.3
559,Rack City,CA,470540.03
560,Sorora,IE,470488.87
561,XIREC Collectors,CO,470486.46
562,Tangent Tradeblazers,US,470486.34
563,MathUnderDogs,IN,470391.23
564,Illini,US,470372.81
565,SigmaSigmaBoy,AU,470355.57
566,TJ,CN,470323.07
567,Degen Traders,SG,470292.02
568,High Friction Toes,PL,470283.96
569,Stochastic Bulls,IT,470244.06
570,Sol Invictus,FR,470215.2
571,Prime Force,IN,470137.22
572,Athena123,AU,470094.27
573,Arrakis,IN,469890.76
574,kevin,US,469845.62
575,SciLiGuys,US,469783.29
576,pa,US,469741.98
577,Columbia Lions,US,469682.15
578,Neptunium9301,AU,469545.34
579,0dte-theta-decay,US,469541.27
580,ObjectNotFound,US,469488.98
581,trader_sail,IN,469483.69
582,i like pi,VN,469480.98
583,aion,DE,469473.52
584,Fluttershy,GB,469382.32
585,Np93,AU,469292.04
586,Greystone,US,469250.03
587,Point 3 Sigma,US,469202.48
588,XQ,AU,469181.15
589,Prosperity Alpha,HK,469168.8
590,ExBks,CH,469146.42
591,Buy High Sell Lower,DE,469064.72
592,The Cointegration Carte,NL,469045.48
593,Kriishiv,IN,468991.29
594,TeamZero,CN,468953.7
595,mcdonalds cheeseburger,US,468870.51
596,PnP,AU,468798.9
597,Buy low Sell lower,CA,468768.95
598,ZBTraders,BR,468590.78
599,rish2pf and friends,US,468579.05
600,Bonsai Quant,US,468571.62
601,Iamalone,IN,468561.2
602,Midas,IN,468560
603,DaBaBanii,NL,468536.36
604,northwestern,US,468494.03
605,Rayquantza,IN,468480.68
606,_______________________,IN,468437.19
607,Eregion,GB,468402.9
608,Econometroom,NL,468322.65
609,Mutants,IN,468200.92
610,Patchwork,IN,468175.2
611,Tradineers,DE,468164.42
612,HappyFishies,AU,468119.42
613,Shove with junk,AU,468039
614,NoFundamentalKnowledge,IN,468026.2
615,Shiva X Kum,IN,467979.92
616,Karthik,US,467976.36
617,metrics,US,467941.66
618,1DK,US,467940.9
619,Snack_Overflow,IN,467939.71
620,Greenhorn,AU,467776.32
621,CU soon,KR,467769.99
622,KVTradinator,IN,467715.25
623,Singolare,IT,467624.84
624,TEAM V,DE,467585.19
625,planetir,US,467437.06
626,SufferingFromProsperity,IN,467376.69
627,BattiGang,IN,467349.23
628,Sopex,IN,467342.16
629,Ariel,FR,467286.73
630,Gargantuan Nathaniel,US,467286.02
631,Miniature Highland cows,GB,467244.9
632,MagnumOpus,TR,467163.43
633,nahhh,GB,467110.62
634,Stellar Arbitrage,US,467095.8
635,VulcansHammer,US,467094.71
636,1113 Ducks,US,467082.89
637,DeltaNotNeutral,SG,467064.62
638,guers,AU,466986.2
639,ByteBusters,IN,466950.29
640,The Silence of Lambdas,IT,466823.47
641,Main_Kampf,IN,466632.84
642,IHQ,US,466520.8
643,Corp Inc,NL,466463
644,Not Last,GB,466277.39
645,Quant Bros,CH,466208.99
646,aww,CA,466170.56
647,BUENO TRADERS,AE,466106.63
648,Popat Power,CA,466048.14
649,natural logarithm,AU,465997.5
650,START TODAY,AU,465951.82
651,Space Pirate,US,465923.46
652,PropserityCo,GB,465801.82
653,OliviaBot,IN,465799.16
654,South-East Office,UA,465774.24
655,Team Apollo - Rotterdam,NL,465688.86
656,hachiware,KR,465635.78
657,Aiiiii,CN,465578.53
658,John Pork Trading,US,465385.69
659,Swag Out,US,465315.85
660,Quant Alphas 6ix,CA,465202.09
661,Les Deregleurs,FR,465095.4
662,Neptune,US,465043.32
663,meow_meow,IN,465018.5
664,bacca burrito,US,464993.58
665,AmsterdamToZurich,NL,464970.28
666,Nah Id Lose,AU,464930.78
667,Team 88,BG,464911.78
668,Full_Metal_Alchemists,US,464861.42
669,VolaLens,DE,464810.5
670,MSFT Capital,GB,464777.69
671,DSS,US,464703.2
672,Bearcat Mission Beta,US,464641.52
673,Zero-Point Alpha,US,464583.16
674,Stilpo Capital,AU,464567.64
675,GoBears,US,464523.76
676,Pommesdeterre,US,464507.59
677,TheShuffleBoardPros,CH,464491.08
678,hypxi,CA,464479.25
679,awmlet,CA,464463.58
680,UpperWind,HK,464433.16
681,OTTD_Master,CZ,464410.97
682,QuattroFormaggio,US,464387.3
683,Hygge Hedgers,DK,464215.78
684,Isarbitrage,DE,464196.84
685,Public Health Committee,US,464175.94
686,Auquenidos,PE,464141.55
687,Bomba,NL,464101.44
688,UQ_QUT,AU,464065.75
689,Zextros,IN,463925.51
690,Red Kings,HK,463907.66
691,Pegasus,US,463856.22
692,ef ma x reece sa,AU,463829.66
693,G00n Securities,US,463729.4
694,Swish,DE,463728.1
695,Quant Ninja,US,463722.97
696,low taper fade,IN,463707.9
697,Infinite Money Glitch,IN,463691.04
698,DIVE into ALPHA,HK,463595.88
699,machau facche,IN,463541.9
700,Our Team Name,FR,463520
701,2990 Broadway Traders,US,463476.32
702,Andorrita,AD,463465.29
703,ma tujhe salaam,IN,463447.35
704,AstoundingTexasHedgers,DE,463447.33
705,Curly Hair Gang,GB,463407.52
706,Euporia,US,463336.52
707,Amadeus,FR,463237.43
708,Sun,AU,463181.09
709,Hallucination,US,463024.34
710,Stephenson Trading,US,463013.78
711,Noahs Wagers,US,462987.78
712,Macronions,US,462971.69
713,Mad_Traders,IN,462937.78
714,Terrestrial Traders,US,462904.48
715,Moneypolists,IN,462867.81
716,MiNI short,PL,462867.14
717,Trade wolves,IN,462865.72
718,The Rothschilds,IN,462739.89
719,avrrop,IN,462722.46
720,Void_Trading,GB,462693.08
721,AndromedaAlpha,US,462685.68
722,Head of Vol and Hybride,FR,462613.01
723,FCFF,AU,462609.41
724,Melange,US,462603.65
725,DataBreakers,FR,462585.76
726,ColumbiaU Traders,US,462557.22
727,TheBigSpoof,NL,462551.77
728,ChillTrading,PL,462475.71
729,Evil Corp,NL,462436.11
730,Ad Alpha,FR,462430.8
731,Prosper_Golf_Romeo,IN,462421.65
732,FC Arb,US,462407.24
733,Parallax 01,US,462391.35
734,TheTradingFox,US,462368.93
735,Black Bucks,IN,462358.84
736,Apex Capital,GB,462348.3
737,SAQ,GB,462332.33
738,ALPHA3,CA,462242.21
739,Agrotragers,GB,462213.63
740,CoinToss Voyager,BE,462100.63
741,Three Sigma,US,462059.57
742,ijustwannatry,AU,462051.34
743,Project Zero,GB,462045.3
744,Gump Squad,US,461993.93
745,Gravity Arbitrage,FR,461948.91
746,THE CHINDIAN,GB,461936.18
747,Arbland,NL,461884.89
748,Vassquant,AU,461832.41
749,Graewatch,GB,461705.51
750,pink fluffy dumplings,AU,461582.74
751,Algo Heroes,DE,461569.84
752,Plintus Capital,US,461540.47
753,WFreakS,GB,461480.74
754,JemmyJemmy,US,461387.86
755,Babylon,US,461372.03
756,a song of ice and fire,KR,461369.19
757,Practice_coder,IN,461359.66
758,Factor6Trading,US,461320.51
759,Market Manipulators,AU,461278.74
760,Space Trekkers,IN,461232.2
761,Mammoth,US,461198.89
762,Leaky Blinders,IN,461099.87
763,garbitrage,AU,461076.37
764,loong,AU,461031.08
765,PCC,FR,460966.49
766,Lazy and Curious,IN,460882.55
767,Mach7,US,460878.84
768,VoidVipers,US,460783.65
769,three ngmis,US,460764.68
770,3Rice1Potato,CH,460698.48
771,Low_Cortisol,IN,460634.07
772,The Dark Forest,US,460590.57
773,Dragon,US,460547.42
774,Black Pearl,US,460542.51
775,SpaceQuants,US,460523.27
776,foodio,US,460491.28
777,RockStocks,CN,460422.49
778,issues xor skill,GB,460403.23
779,Southwest Wind,IT,460401.82
780,Platypus,GB,460384.95
781,Margin Call Mafia,IN,460381.26
782,Academic Finance,US,460351.35
783,properlyprosperous,AU,460297.31
784,OnlyMe,US,460230.95
785,TUMorrow Traders,DE,459975.7
786,Man On The Moon,US,459895
787,Aurora,IN,459850.71
788,Baddy baddies,IN,459770.87
789,frankshen,AU,459745.54
790,Berlin Overfits,DE,459729.32
791,88th street,SG,459669.28
792,Rocks,AU,459627.12
793,mrkt wizards,CA,459625.66
794,cashcru,CA,459610.68
795,BigOopsNotation,US,459566.94
796,Dak-opti-ton,IN,459500.25
797,SBF,GB,459419.77
798,bee,GB,459398.52
799,WACK,NL,459335.83
800,Execution Executives,US,459296.74
801,stinkies,AU,459190.33
802,Solo Yolo Bolo,DE,459085.45
803,placeholder67,US,459035.16
804,Venera,US,458918.28
805,Algebruhs,RO,458868
806,BigMoneyStonks,AT,458805.89
807,The Vibe Traders,US,458601.07
808,4sigma,DE,458595.19
809,second_best,US,458555.77
810,algogator,US,458542.61
811,Quant Hill,FR,458480.77
812,WinBigTonight,HK,458453.28
